# Server version 0.08 running on 192.168.0.10:8329
# Game ID: 8606
# Board class: hus.HusBoard
# Timeout: 2000
# First Move Timeout: 30000
# Date: Wed Apr 06 01:20:18 EDT 2016
# Player 1: Player-0, 'RandomHusPlayer', running on localhost
# Player 2: Player-1, '260549558', running on localhost
START Player-0 RandomHusPlayer
START Player-1 260549558
PIT 0 22
PIT 1 23
PIT 0 6
PIT 1 16
PIT 0 16
PIT 1 15
PIT 0 22
PIT 1 20
PIT 0 15
PIT 1 25
PIT 0 9
PIT 1 21
PIT 0 7
PIT 1 14
PIT 0 20
PIT 1 26
PIT 0 15
PIT 1 3
PIT 0 14
PIT 1 16
PIT 0 26
PIT 1 17
PIT 0 22
PIT 1 28
PIT 0 5
PIT 1 10
PIT 0 11
PIT 1 11
PIT 0 29
PIT 1 12
PIT 0 17
PIT 1 13
PIT 0 18
PIT 1 16
PIT 0 19
GAMEOVER WINNER 0
# Game ended: Wed Apr 06 01:20:52 EDT 2016
