# Server version 0.08 running on 192.168.0.10:8474
# Game ID: 11540
# Board class: hus.HusBoard
# Timeout: 2000
# First Move Timeout: 30000
# Date: Wed Apr 06 11:46:00 EDT 2016
# Player 1: Player-0, 'RandomHusPlayer', running on localhost
# Player 2: Player-1, '260549558', running on localhost
START Player-0 RandomHusPlayer
START Player-1 260549558
PIT 0 18
PIT 1 20
PIT 0 15
PIT 1 4
PIT 0 2
PIT 1 14
PIT 0 19
PIT 1 21
PIT 0 24
PIT 1 13
PIT 0 22
PIT 1 16
PIT 0 14
PIT 1 29
PIT 0 25
PIT 1 22
PIT 0 12
PIT 1 24
PIT 0 29
PIT 1 27
PIT 0 18
PIT 1 7
PIT 0 30
PIT 1 29
PIT 0 28
PIT 1 30
PIT 0 21
PIT 1 14
PIT 0 25
PIT 1 19
PIT 0 6
PIT 1 25
PIT 0 26
PIT 1 16
PIT 0 22
PIT 1 27
PIT 0 10
PIT 1 3
PIT 0 29
PIT 1 30
PIT 0 31
PIT 1 24
PIT 0 27
PIT 1 29
PIT 0 30
PIT 1 28
PIT 0 9
PIT 1 19
PIT 0 13
PIT 1 0
PIT 0 5
PIT 1 26
PIT 0 14
PIT 1 24
PIT 0 10
PIT 1 26
PIT 0 11
PIT 1 22
GAMEOVER WINNER 1
# Game ended: Wed Apr 06 11:46:07 EDT 2016
