# Server version 0.08 running on 192.168.0.14:8194
# Game ID: 3306
# Board class: hus.HusBoard
# Timeout: 2000
# First Move Timeout: 30000
# Date: Thu Mar 31 21:28:29 EDT 2016
# Player 1: Player-0, 'RandomHusPlayer', running on localhost
# Player 2: Player-1, '260549558', running on localhost
START Player-0 RandomHusPlayer
START Player-1 260549558
PIT 0 22
PIT 1 22
PIT 0 12
PIT 1 0
PIT 0 0
PIT 1 19
PIT 0 9
PIT 1 9
PIT 0 23
PIT 1 16
PIT 0 24
PIT 1 13
PIT 0 25
PIT 1 18
GAMEOVER WINNER 1
# Game ended: Thu Mar 31 21:28:32 EDT 2016
