# Server version 0.08 running on 192.168.0.10:8460
# Game ID: 11332
# Board class: hus.HusBoard
# Timeout: 2000
# First Move Timeout: 30000
# Date: Wed Apr 06 11:24:19 EDT 2016
# Player 1: Player-0, 'RandomHusPlayer', running on localhost
# Player 2: Player-1, '260549558', running on localhost
START Player-0 RandomHusPlayer
START Player-1 260549558
PIT 0 18
PIT 1 20
PIT 0 21
PIT 1 1
PIT 0 15
PIT 1 16
PIT 0 7
PIT 1 22
PIT 0 24
PIT 1 27
PIT 0 13
PIT 1 21
PIT 0 1
PIT 1 17
PIT 0 10
PIT 1 28
PIT 0 0
PIT 1 8
PIT 0 11
PIT 1 20
PIT 0 15
PIT 1 21
PIT 0 3
PIT 1 8
PIT 0 12
PIT 1 23
PIT 0 4
PIT 1 30
PIT 0 13
PIT 1 12
GAMEOVER WINNER 1
# Game ended: Wed Apr 06 11:24:20 EDT 2016
