# Server version 0.08 running on 192.168.0.14:8197
# Game ID: 3829
# Board class: hus.HusBoard
# Timeout: 2000
# First Move Timeout: 30000
# Date: Thu Mar 31 23:53:58 EDT 2016
# Player 1: Player-0, 'RandomHusPlayer', running on localhost
# Player 2: Player-1, '260549558', running on localhost
START Player-0 RandomHusPlayer
START Player-1 260549558
PIT 0 22
PIT 1 22
PIT 0 3
PIT 1 12
PIT 0 12
PIT 1 18
PIT 0 22
PIT 1 16
PIT 0 9
PIT 1 21
PIT 0 2
PIT 1 15
PIT 0 0
PIT 1 23
PIT 0 1
PIT 1 4
PIT 0 2
PIT 1 2
PIT 0 25
PIT 1 0
PIT 0 3
PIT 1 4
GAMEOVER WINNER 1
# Game ended: Thu Mar 31 23:54:01 EDT 2016
