# Server version 0.08 running on 192.168.0.14:8197
# Game ID: 4151
# Board class: hus.HusBoard
# Timeout: 2000
# First Move Timeout: 30000
# Date: Fri Apr 01 00:17:39 EDT 2016
# Player 1: Player-0, 'RandomHusPlayer', running on localhost
# Player 2: Player-1, '260549558', running on localhost
START Player-0 RandomHusPlayer
START Player-1 260549558
PIT 0 0
PIT 1 20
PIT 0 15
PIT 1 7
PIT 0 6
PIT 1 23
PIT 0 21
PIT 1 10
PIT 0 3
PIT 1 18
PIT 0 10
PIT 1 0
PIT 0 1
PIT 1 2
GAMEOVER WINNER 1
# Game ended: Fri Apr 01 00:17:41 EDT 2016
