# Server version 0.08 running on 192.168.0.10:8441
# Game ID: 10919
# Board class: hus.HusBoard
# Timeout: 2000
# First Move Timeout: 30000
# Date: Wed Apr 06 09:26:53 EDT 2016
# Player 1: Player-0, 'RandomHusPlayer', running on localhost
# Player 2: Player-1, '260549558', running on localhost
START Player-0 RandomHusPlayer
START Player-1 260549558
PIT 0 22
PIT 1 22
PIT 0 3
PIT 1 1
PIT 0 19
PIT 1 14
PIT 0 23
PIT 1 16
PIT 0 21
PIT 1 20
PIT 0 15
PIT 1 26
PIT 0 20
PIT 1 11
PIT 0 23
PIT 1 7
PIT 0 0
PIT 1 8
PIT 0 21
PIT 1 9
PIT 0 8
PIT 1 28
PIT 0 26
PIT 1 2
PIT 0 5
PIT 1 3
PIT 0 31
PIT 1 27
PIT 0 27
PIT 1 24
PIT 0 1
PIT 1 12
PIT 0 14
PIT 1 10
PIT 0 17
PIT 1 8
PIT 0 18
PIT 1 14
PIT 0 15
GAMEOVER WINNER 0
# Game ended: Wed Apr 06 09:26:55 EDT 2016
